# LAMMPS data file written by OVITO
2123 atoms
5 atom types
0.0000000000000000e+00 1.4240000000000001e+02 xlo xhi
0.0000000000000000e+00 1.4240000000000001e+02 ylo yhi
0.0000000000000000e+00 1.4240000000000001e+02 zlo zhi

Masses

1 55.85
2 58.69
3 52
4 58.93
5 63.55

Atoms # atomic

40	5	67.6399994	62.2999992	58.7400017
41	5	71.199997	60.5200005	56.9599992
42	3	72.9800034	62.2999992	56.9599992
43	3	72.9800034	60.5200005	58.7400017
44	1	71.199997	62.2999992	58.7400017
45	2	76.5400009	62.2999992	56.9599992
46	4	76.5400009	60.5200005	58.7400017
47	3	74.7600022	62.2999992	58.7400017
48	3	78.3199997	62.2999992	58.7400017
49	5	62.2999992	65.8600006	56.9599992
50	1	62.2999992	64.0800018	58.7400017
51	2	60.5200005	65.8600006	58.7400017
52	5	64.0800018	64.0800018	56.9599992
53	4	65.8600006	65.8600006	56.9599992
54	4	65.8600006	64.0800018	58.7400017
55	3	64.0800018	65.8600006	58.7400017
56	1	67.6399994	64.0800018	56.9599992
57	1	69.4199982	65.8600006	56.9599992
58	4	69.4199982	64.0800018	58.7400017
59	5	67.6399994	65.8600006	58.7400017
60	1	71.199997	64.0800018	56.9599992
61	2	72.9800034	65.8600006	56.9599992
62	5	72.9800034	64.0800018	58.7400017
63	1	71.199997	65.8600006	58.7400017
64	1	74.7600022	64.0800018	56.9599992
65	3	76.5400009	65.8600006	56.9599992
66	1	76.5400009	64.0800018	58.7400017
67	5	74.7600022	65.8600006	58.7400017
68	4	78.3199997	64.0800018	56.9599992
69	5	80.0999985	65.8600006	56.9599992
70	1	80.0999985	64.0800018	58.7400017
71	3	78.3199997	65.8600006	58.7400017
72	1	81.8799974	65.8600006	58.7400017
73	1	62.2999992	69.4199982	56.9599992
74	2	62.2999992	67.6399994	58.7400017
75	3	60.5200005	69.4199982	58.7400017
76	5	64.0800018	67.6399994	56.9599992
77	3	65.8600006	69.4199982	56.9599992
78	5	65.8600006	67.6399994	58.7400017
79	1	64.0800018	69.4199982	58.7400017
80	4	67.6399994	67.6399994	56.9599992
81	2	69.4199982	69.4199982	56.9599992
82	5	69.4199982	67.6399994	58.7400017
83	2	67.6399994	69.4199982	58.7400017
84	1	71.199997	67.6399994	56.9599992
85	3	72.9800034	69.4199982	56.9599992
86	2	72.9800034	67.6399994	58.7400017
87	5	71.199997	69.4199982	58.7400017
88	3	74.7600022	67.6399994	56.9599992
89	3	76.5400009	69.4199982	56.9599992
90	1	76.5400009	67.6399994	58.7400017
91	3	74.7600022	69.4199982	58.7400017
92	2	78.3199997	67.6399994	56.9599992
93	1	80.0999985	69.4199982	56.9599992
94	3	80.0999985	67.6399994	58.7400017
95	3	78.3199997	69.4199982	58.7400017
96	1	81.8799974	69.4199982	58.7400017
97	5	58.7400017	71.199997	58.7400017
98	4	60.5200005	71.199997	56.9599992
99	4	62.2999992	72.9800034	56.9599992
100	1	62.2999992	71.199997	58.7400017
101	3	60.5200005	72.9800034	58.7400017
102	4	64.0800018	71.199997	56.9599992
103	5	65.8600006	72.9800034	56.9599992
104	2	65.8600006	71.199997	58.7400017
105	2	64.0800018	72.9800034	58.7400017
106	2	67.6399994	71.199997	56.9599992
107	3	69.4199982	72.9800034	56.9599992
108	3	69.4199982	71.199997	58.7400017
109	4	67.6399994	72.9800034	58.7400017
110	5	71.199997	71.199997	56.9599992
111	5	72.9800034	72.9800034	56.9599992
112	5	72.9800034	71.199997	58.7400017
113	4	71.199997	72.9800034	58.7400017
114	3	74.7600022	71.199997	56.9599992
115	3	76.5400009	72.9800034	56.9599992
116	3	76.5400009	71.199997	58.7400017
117	4	74.7600022	72.9800034	58.7400017
118	2	78.3199997	71.199997	56.9599992
119	3	80.0999985	72.9800034	56.9599992
120	3	80.0999985	71.199997	58.7400017
121	5	78.3199997	72.9800034	58.7400017
122	1	81.8799974	71.199997	56.9599992
123	1	83.6600037	71.199997	58.7400017
124	2	81.8799974	72.9800034	58.7400017
125	3	62.2999992	76.5400009	56.9599992
126	4	62.2999992	74.7600022	58.7400017
127	1	60.5200005	76.5400009	58.7400017
128	2	64.0800018	74.7600022	56.9599992
129	4	65.8600006	76.5400009	56.9599992
130	1	65.8600006	74.7600022	58.7400017
131	3	64.0800018	76.5400009	58.7400017
132	1	67.6399994	74.7600022	56.9599992
133	2	69.4199982	76.5400009	56.9599992
134	3	69.4199982	74.7600022	58.7400017
135	4	67.6399994	76.5400009	58.7400017
136	2	71.199997	74.7600022	56.9599992
137	5	72.9800034	76.5400009	56.9599992
138	1	72.9800034	74.7600022	58.7400017
139	4	71.199997	76.5400009	58.7400017
140	3	74.7600022	74.7600022	56.9599992
141	2	76.5400009	76.5400009	56.9599992
142	5	76.5400009	74.7600022	58.7400017
143	4	74.7600022	76.5400009	58.7400017
144	2	78.3199997	74.7600022	56.9599992
145	2	80.0999985	76.5400009	56.9599992
146	1	80.0999985	74.7600022	58.7400017
147	5	78.3199997	76.5400009	58.7400017
148	2	81.8799974	76.5400009	58.7400017
149	4	62.2999992	78.3199997	58.7400017
150	3	64.0800018	78.3199997	56.9599992
151	2	65.8600006	80.0999985	56.9599992
152	3	65.8600006	78.3199997	58.7400017
153	1	64.0800018	80.0999985	58.7400017
154	5	67.6399994	78.3199997	56.9599992
155	4	69.4199982	80.0999985	56.9599992
156	1	69.4199982	78.3199997	58.7400017
157	2	67.6399994	80.0999985	58.7400017
158	5	71.199997	78.3199997	56.9599992
159	3	72.9800034	80.0999985	56.9599992
160	2	72.9800034	78.3199997	58.7400017
161	2	71.199997	80.0999985	58.7400017
162	2	74.7600022	78.3199997	56.9599992
163	5	76.5400009	80.0999985	56.9599992
164	4	76.5400009	78.3199997	58.7400017
165	5	74.7600022	80.0999985	58.7400017
166	1	78.3199997	78.3199997	56.9599992
167	5	80.0999985	78.3199997	58.7400017
168	5	78.3199997	80.0999985	58.7400017
169	1	65.8600006	81.8799974	58.7400017
170	2	69.4199982	81.8799974	58.7400017
171	2	71.199997	81.8799974	56.9599992
172	4	72.9800034	81.8799974	58.7400017
173	1	71.199997	83.6600037	58.7400017
174	4	76.5400009	81.8799974	58.7400017
175	3	65.8600006	58.7400017	60.5200005
176	1	65.8600006	56.9599992	62.2999992
177	2	64.0800018	58.7400017	62.2999992
178	3	69.4199982	58.7400017	60.5200005
179	3	69.4199982	56.9599992	62.2999992
180	2	67.6399994	58.7400017	62.2999992
181	2	71.199997	56.9599992	60.5200005
182	3	72.9800034	58.7400017	60.5200005
183	2	72.9800034	56.9599992	62.2999992
184	1	71.199997	58.7400017	62.2999992
185	5	76.5400009	58.7400017	60.5200005
186	5	76.5400009	56.9599992	62.2999992
187	4	74.7600022	58.7400017	62.2999992
188	4	78.3199997	58.7400017	62.2999992
189	2	62.2999992	62.2999992	60.5200005
190	4	62.2999992	60.5200005	62.2999992
191	1	60.5200005	62.2999992	62.2999992
192	4	64.0800018	60.5200005	60.5200005
193	2	65.8600006	62.2999992	60.5200005
194	2	65.8600006	60.5200005	62.2999992
195	1	64.0800018	62.2999992	62.2999992
196	5	67.6399994	60.5200005	60.5200005
197	4	69.4199982	62.2999992	60.5200005
198	5	69.4199982	60.5200005	62.2999992
199	3	67.6399994	62.2999992	62.2999992
200	5	71.199997	60.5200005	60.5200005
201	3	72.9800034	62.2999992	60.5200005
202	4	72.9800034	60.5200005	62.2999992
203	4	71.199997	62.2999992	62.2999992
204	2	74.7600022	60.5200005	60.5200005
205	4	76.5400009	62.2999992	60.5200005
206	2	76.5400009	60.5200005	62.2999992
207	3	74.7600022	62.2999992	62.2999992
208	1	78.3199997	60.5200005	60.5200005
209	5	80.0999985	62.2999992	60.5200005
210	3	80.0999985	60.5200005	62.2999992
211	4	78.3199997	62.2999992	62.2999992
212	4	81.8799974	62.2999992	62.2999992
213	5	58.7400017	65.8600006	60.5200005
214	2	58.7400017	64.0800018	62.2999992
215	4	56.9599992	65.8600006	62.2999992
216	2	60.5200005	64.0800018	60.5200005
217	2	62.2999992	65.8600006	60.5200005
218	2	62.2999992	64.0800018	62.2999992
219	1	60.5200005	65.8600006	62.2999992
220	4	64.0800018	64.0800018	60.5200005
221	4	65.8600006	65.8600006	60.5200005
222	2	65.8600006	64.0800018	62.2999992
223	1	64.0800018	65.8600006	62.2999992
224	3	67.6399994	64.0800018	60.5200005
225	1	69.4199982	65.8600006	60.5200005
226	3	69.4199982	64.0800018	62.2999992
227	2	67.6399994	65.8600006	62.2999992
228	3	71.199997	64.0800018	60.5200005
229	3	72.9800034	65.8600006	60.5200005
230	4	72.9800034	64.0800018	62.2999992
231	2	71.199997	65.8600006	62.2999992
232	2	74.7600022	64.0800018	60.5200005
233	2	76.5400009	65.8600006	60.5200005
234	3	76.5400009	64.0800018	62.2999992
235	5	74.7600022	65.8600006	62.2999992
236	1	78.3199997	64.0800018	60.5200005
237	4	80.0999985	65.8600006	60.5200005
238	5	80.0999985	64.0800018	62.2999992
239	5	78.3199997	65.8600006	62.2999992
240	2	81.8799974	64.0800018	60.5200005
241	2	83.6600037	65.8600006	60.5200005
242	4	83.6600037	64.0800018	62.2999992
243	5	81.8799974	65.8600006	62.2999992
244	5	85.4400025	65.8600006	62.2999992
245	3	58.7400017	69.4199982	60.5200005
246	2	58.7400017	67.6399994	62.2999992
247	2	56.9599992	69.4199982	62.2999992
248	3	60.5200005	67.6399994	60.5200005
249	3	62.2999992	69.4199982	60.5200005
250	3	62.2999992	67.6399994	62.2999992
251	1	60.5200005	69.4199982	62.2999992
252	5	64.0800018	67.6399994	60.5200005
253	5	65.8600006	69.4199982	60.5200005
254	3	65.8600006	67.6399994	62.2999992
255	1	64.0800018	69.4199982	62.2999992
256	2	67.6399994	67.6399994	60.5200005
257	1	69.4199982	69.4199982	60.5200005
258	4	69.4199982	67.6399994	62.2999992
259	2	67.6399994	69.4199982	62.2999992
260	2	71.199997	67.6399994	60.5200005
261	1	72.9800034	69.4199982	60.5200005
262	1	72.9800034	67.6399994	62.2999992
263	1	71.199997	69.4199982	62.2999992
264	1	74.7600022	67.6399994	60.5200005
265	3	76.5400009	69.4199982	60.5200005
266	1	76.5400009	67.6399994	62.2999992
267	2	74.7600022	69.4199982	62.2999992
268	2	78.3199997	67.6399994	60.5200005
269	4	80.0999985	69.4199982	60.5200005
270	5	80.0999985	67.6399994	62.2999992
271	3	78.3199997	69.4199982	62.2999992
272	1	81.8799974	67.6399994	60.5200005
273	1	83.6600037	69.4199982	60.5200005
274	1	83.6600037	67.6399994	62.2999992
275	3	81.8799974	69.4199982	62.2999992
276	3	85.4400025	69.4199982	62.2999992
277	3	56.9599992	71.199997	60.5200005
278	4	58.7400017	72.9800034	60.5200005
279	5	58.7400017	71.199997	62.2999992
280	2	56.9599992	72.9800034	62.2999992
281	4	60.5200005	71.199997	60.5200005
282	4	62.2999992	72.9800034	60.5200005
283	3	62.2999992	71.199997	62.2999992
284	1	60.5200005	72.9800034	62.2999992
285	5	64.0800018	71.199997	60.5200005
286	1	65.8600006	72.9800034	60.5200005
287	2	65.8600006	71.199997	62.2999992
288	2	64.0800018	72.9800034	62.2999992
289	4	67.6399994	71.199997	60.5200005
290	3	69.4199982	72.9800034	60.5200005
291	5	69.4199982	71.199997	62.2999992
292	5	67.6399994	72.9800034	62.2999992
293	4	71.199997	71.199997	60.5200005
294	5	72.9800034	72.9800034	60.5200005
295	1	72.9800034	71.199997	62.2999992
296	2	71.199997	72.9800034	62.2999992
297	5	74.7600022	71.199997	60.5200005
298	3	76.5400009	72.9800034	60.5200005
299	5	76.5400009	71.199997	62.2999992
300	2	74.7600022	72.9800034	62.2999992
301	1	78.3199997	71.199997	60.5200005
302	5	80.0999985	72.9800034	60.5200005
303	5	80.0999985	71.199997	62.2999992
304	5	78.3199997	72.9800034	62.2999992
305	1	81.8799974	71.199997	60.5200005
306	2	83.6600037	72.9800034	60.5200005
307	1	83.6600037	71.199997	62.2999992
308	3	81.8799974	72.9800034	62.2999992
309	5	85.4400025	71.199997	60.5200005
310	3	85.4400025	72.9800034	62.2999992
311	1	58.7400017	76.5400009	60.5200005
312	4	58.7400017	74.7600022	62.2999992
313	1	56.9599992	76.5400009	62.2999992
314	1	60.5200005	74.7600022	60.5200005
315	2	62.2999992	76.5400009	60.5200005
316	1	62.2999992	74.7600022	62.2999992
317	4	60.5200005	76.5400009	62.2999992
318	1	64.0800018	74.7600022	60.5200005
319	4	65.8600006	76.5400009	60.5200005
320	2	65.8600006	74.7600022	62.2999992
321	1	64.0800018	76.5400009	62.2999992
322	3	67.6399994	74.7600022	60.5200005
323	2	69.4199982	76.5400009	60.5200005
324	4	69.4199982	74.7600022	62.2999992
325	2	67.6399994	76.5400009	62.2999992
326	4	71.199997	74.7600022	60.5200005
327	5	72.9800034	76.5400009	60.5200005
328	4	72.9800034	74.7600022	62.2999992
329	1	71.199997	76.5400009	62.2999992
330	3	74.7600022	74.7600022	60.5200005
331	5	76.5400009	76.5400009	60.5200005
332	5	76.5400009	74.7600022	62.2999992
333	5	74.7600022	76.5400009	62.2999992
334	4	78.3199997	74.7600022	60.5200005
335	2	80.0999985	76.5400009	60.5200005
336	1	80.0999985	74.7600022	62.2999992
337	3	78.3199997	76.5400009	62.2999992
338	1	81.8799974	74.7600022	60.5200005
339	2	83.6600037	76.5400009	60.5200005
340	5	83.6600037	74.7600022	62.2999992
341	1	81.8799974	76.5400009	62.2999992
342	2	85.4400025	76.5400009	62.2999992
343	4	58.7400017	78.3199997	62.2999992
344	3	60.5200005	78.3199997	60.5200005
345	4	62.2999992	80.0999985	60.5200005
346	2	62.2999992	78.3199997	62.2999992
347	4	60.5200005	80.0999985	62.2999992
348	5	64.0800018	78.3199997	60.5200005
349	5	65.8600006	80.0999985	60.5200005
350	4	65.8600006	78.3199997	62.2999992
351	1	64.0800018	80.0999985	62.2999992
352	3	67.6399994	78.3199997	60.5200005
353	2	69.4199982	80.0999985	60.5200005
354	5	69.4199982	78.3199997	62.2999992
355	3	67.6399994	80.0999985	62.2999992
356	5	71.199997	78.3199997	60.5200005
357	5	72.9800034	80.0999985	60.5200005
358	1	72.9800034	78.3199997	62.2999992
359	2	71.199997	80.0999985	62.2999992
360	3	74.7600022	78.3199997	60.5200005
361	4	76.5400009	80.0999985	60.5200005
362	3	76.5400009	78.3199997	62.2999992
363	3	74.7600022	80.0999985	62.2999992
364	4	78.3199997	78.3199997	60.5200005
365	4	80.0999985	80.0999985	60.5200005
366	3	80.0999985	78.3199997	62.2999992
367	4	78.3199997	80.0999985	62.2999992
368	5	81.8799974	78.3199997	60.5200005
369	5	83.6600037	78.3199997	62.2999992
370	2	81.8799974	80.0999985	62.2999992
371	1	62.2999992	81.8799974	62.2999992
372	5	64.0800018	81.8799974	60.5200005
373	4	65.8600006	83.6600037	60.5200005
374	4	65.8600006	81.8799974	62.2999992
375	2	64.0800018	83.6600037	62.2999992
376	4	67.6399994	81.8799974	60.5200005
377	4	69.4199982	83.6600037	60.5200005
378	4	69.4199982	81.8799974	62.2999992
379	1	67.6399994	83.6600037	62.2999992
380	3	71.199997	81.8799974	60.5200005
381	1	72.9800034	83.6600037	60.5200005
382	2	72.9800034	81.8799974	62.2999992
383	2	71.199997	83.6600037	62.2999992
384	4	74.7600022	81.8799974	60.5200005
385	3	76.5400009	83.6600037	60.5200005
386	3	76.5400009	81.8799974	62.2999992
387	1	74.7600022	83.6600037	62.2999992
388	4	78.3199997	81.8799974	60.5200005
389	3	80.0999985	81.8799974	62.2999992
390	2	78.3199997	83.6600037	62.2999992
391	2	65.8600006	85.4400025	62.2999992
392	2	69.4199982	85.4400025	62.2999992
393	4	71.199997	85.4400025	60.5200005
394	2	72.9800034	85.4400025	62.2999992
395	2	76.5400009	85.4400025	62.2999992
396	4	69.4199982	55.1800003	64.0800018
397	2	67.6399994	55.1800003	65.8600006
398	4	72.9800034	55.1800003	64.0800018
399	1	71.199997	55.1800003	65.8600006
400	4	74.7600022	55.1800003	65.8600006
401	2	62.2999992	58.7400017	64.0800018
402	4	62.2999992	56.9599992	65.8600006
403	1	60.5200005	58.7400017	65.8600006
404	2	64.0800018	56.9599992	64.0800018
405	1	65.8600006	58.7400017	64.0800018
406	2	65.8600006	56.9599992	65.8600006
407	3	64.0800018	58.7400017	65.8600006
408	4	67.6399994	56.9599992	64.0800018
409	3	69.4199982	58.7400017	64.0800018
410	5	69.4199982	56.9599992	65.8600006
411	5	67.6399994	58.7400017	65.8600006
412	2	71.199997	56.9599992	64.0800018
413	1	72.9800034	58.7400017	64.0800018
414	4	72.9800034	56.9599992	65.8600006
415	4	71.199997	58.7400017	65.8600006
416	1	74.7600022	56.9599992	64.0800018
417	1	76.5400009	58.7400017	64.0800018
418	2	76.5400009	56.9599992	65.8600006
419	4	74.7600022	58.7400017	65.8600006
420	1	78.3199997	56.9599992	64.0800018
421	5	80.0999985	58.7400017	64.0800018
422	3	80.0999985	56.9599992	65.8600006
423	2	78.3199997	58.7400017	65.8600006
424	1	81.8799974	58.7400017	65.8600006
425	5	58.7400017	62.2999992	64.0800018
426	3	58.7400017	60.5200005	65.8600006
427	5	56.9599992	62.2999992	65.8600006
428	3	60.5200005	60.5200005	64.0800018
429	3	62.2999992	62.2999992	64.0800018
430	2	62.2999992	60.5200005	65.8600006
431	5	60.5200005	62.2999992	65.8600006
432	5	64.0800018	60.5200005	64.0800018
433	2	65.8600006	62.2999992	64.0800018
434	1	65.8600006	60.5200005	65.8600006
435	3	64.0800018	62.2999992	65.8600006
436	5	67.6399994	60.5200005	64.0800018
437	4	69.4199982	62.2999992	64.0800018
438	1	69.4199982	60.5200005	65.8600006
439	1	67.6399994	62.2999992	65.8600006
440	5	71.199997	60.5200005	64.0800018
441	3	72.9800034	62.2999992	64.0800018
442	3	72.9800034	60.5200005	65.8600006
443	4	71.199997	62.2999992	65.8600006
444	5	74.7600022	60.5200005	64.0800018
445	4	76.5400009	62.2999992	64.0800018
446	1	76.5400009	60.5200005	65.8600006
447	3	74.7600022	62.2999992	65.8600006
448	2	78.3199997	60.5200005	64.0800018
449	1	80.0999985	62.2999992	64.0800018
450	5	80.0999985	60.5200005	65.8600006
451	1	78.3199997	62.2999992	65.8600006
452	2	81.8799974	60.5200005	64.0800018
453	5	83.6600037	62.2999992	64.0800018
454	4	83.6600037	60.5200005	65.8600006
455	1	81.8799974	62.2999992	65.8600006
456	1	85.4400025	62.2999992	65.8600006
457	3	56.9599992	64.0800018	64.0800018
458	2	58.7400017	65.8600006	64.0800018
459	5	58.7400017	64.0800018	65.8600006
460	1	56.9599992	65.8600006	65.8600006
461	4	60.5200005	64.0800018	64.0800018
462	4	62.2999992	65.8600006	64.0800018
463	2	62.2999992	64.0800018	65.8600006
464	1	60.5200005	65.8600006	65.8600006
465	5	64.0800018	64.0800018	64.0800018
466	4	65.8600006	65.8600006	64.0800018
467	1	65.8600006	64.0800018	65.8600006
468	5	64.0800018	65.8600006	65.8600006
469	2	67.6399994	64.0800018	64.0800018
470	4	69.4199982	65.8600006	64.0800018
471	4	69.4199982	64.0800018	65.8600006
472	1	67.6399994	65.8600006	65.8600006
473	2	71.199997	64.0800018	64.0800018
474	4	72.9800034	65.8600006	64.0800018
475	1	72.9800034	64.0800018	65.8600006
476	4	71.199997	65.8600006	65.8600006
477	3	74.7600022	64.0800018	64.0800018
478	5	76.5400009	65.8600006	64.0800018
479	2	76.5400009	64.0800018	65.8600006
480	4	74.7600022	65.8600006	65.8600006
481	3	78.3199997	64.0800018	64.0800018
482	4	80.0999985	65.8600006	64.0800018
483	1	80.0999985	64.0800018	65.8600006
484	4	78.3199997	65.8600006	65.8600006
485	1	81.8799974	64.0800018	64.0800018
486	5	83.6600037	65.8600006	64.0800018
487	2	83.6600037	64.0800018	65.8600006
488	5	81.8799974	65.8600006	65.8600006
489	2	85.4400025	64.0800018	64.0800018
490	5	85.4400025	65.8600006	65.8600006
491	5	55.1800003	69.4199982	64.0800018
492	1	55.1800003	67.6399994	65.8600006
493	2	56.9599992	67.6399994	64.0800018
494	2	58.7400017	69.4199982	64.0800018
495	3	58.7400017	67.6399994	65.8600006
496	2	56.9599992	69.4199982	65.8600006
497	4	60.5200005	67.6399994	64.0800018
498	3	62.2999992	69.4199982	64.0800018
499	2	62.2999992	67.6399994	65.8600006
500	3	60.5200005	69.4199982	65.8600006
501	3	64.0800018	67.6399994	64.0800018
502	1	65.8600006	69.4199982	64.0800018
503	3	65.8600006	67.6399994	65.8600006
504	2	64.0800018	69.4199982	65.8600006
505	2	67.6399994	67.6399994	64.0800018
506	5	69.4199982	69.4199982	64.0800018
507	5	69.4199982	67.6399994	65.8600006
508	4	67.6399994	69.4199982	65.8600006
509	3	71.199997	67.6399994	64.0800018
510	1	72.9800034	69.4199982	64.0800018
511	1	72.9800034	67.6399994	65.8600006
512	1	71.199997	69.4199982	65.8600006
513	5	74.7600022	67.6399994	64.0800018
514	2	76.5400009	69.4199982	64.0800018
515	4	76.5400009	67.6399994	65.8600006
516	2	74.7600022	69.4199982	65.8600006
517	5	78.3199997	67.6399994	64.0800018
518	4	80.0999985	69.4199982	64.0800018
519	3	80.0999985	67.6399994	65.8600006
520	5	78.3199997	69.4199982	65.8600006
521	1	81.8799974	67.6399994	64.0800018
522	5	83.6600037	69.4199982	64.0800018
523	2	83.6600037	67.6399994	65.8600006
524	2	81.8799974	69.4199982	65.8600006
525	4	85.4400025	67.6399994	64.0800018
526	1	87.2200012	69.4199982	64.0800018
527	2	87.2200012	67.6399994	65.8600006
528	2	85.4400025	69.4199982	65.8600006
529	3	55.1800003	72.9800034	64.0800018
530	1	55.1800003	71.199997	65.8600006
531	1	56.9599992	71.199997	64.0800018
532	1	58.7400017	72.9800034	64.0800018
533	4	58.7400017	71.199997	65.8600006
534	4	56.9599992	72.9800034	65.8600006
535	3	60.5200005	71.199997	64.0800018
536	1	62.2999992	72.9800034	64.0800018
537	2	62.2999992	71.199997	65.8600006
538	3	60.5200005	72.9800034	65.8600006
539	3	64.0800018	71.199997	64.0800018
540	5	65.8600006	72.9800034	64.0800018
541	5	65.8600006	71.199997	65.8600006
542	5	64.0800018	72.9800034	65.8600006
543	3	67.6399994	71.199997	64.0800018
544	3	69.4199982	72.9800034	64.0800018
545	2	69.4199982	71.199997	65.8600006
546	2	67.6399994	72.9800034	65.8600006
547	1	71.199997	71.199997	64.0800018
548	4	72.9800034	72.9800034	64.0800018
549	4	72.9800034	71.199997	65.8600006
550	4	71.199997	72.9800034	65.8600006
551	4	74.7600022	71.199997	64.0800018
552	2	76.5400009	72.9800034	64.0800018
553	2	76.5400009	71.199997	65.8600006
554	2	74.7600022	72.9800034	65.8600006
555	2	78.3199997	71.199997	64.0800018
556	3	80.0999985	72.9800034	64.0800018
557	1	80.0999985	71.199997	65.8600006
558	4	78.3199997	72.9800034	65.8600006
559	4	81.8799974	71.199997	64.0800018
560	1	83.6600037	72.9800034	64.0800018
561	2	83.6600037	71.199997	65.8600006
562	3	81.8799974	72.9800034	65.8600006
563	1	85.4400025	71.199997	64.0800018
564	5	87.2200012	72.9800034	64.0800018
565	2	87.2200012	71.199997	65.8600006
566	5	85.4400025	72.9800034	65.8600006
567	1	55.1800003	74.7600022	65.8600006
568	1	56.9599992	74.7600022	64.0800018
569	3	58.7400017	76.5400009	64.0800018
570	3	58.7400017	74.7600022	65.8600006
571	3	56.9599992	76.5400009	65.8600006
572	1	60.5200005	74.7600022	64.0800018
573	2	62.2999992	76.5400009	64.0800018
574	2	62.2999992	74.7600022	65.8600006
575	5	60.5200005	76.5400009	65.8600006
576	2	64.0800018	74.7600022	64.0800018
577	4	65.8600006	76.5400009	64.0800018
578	1	65.8600006	74.7600022	65.8600006
579	3	64.0800018	76.5400009	65.8600006
580	3	67.6399994	74.7600022	64.0800018
581	2	69.4199982	76.5400009	64.0800018
582	5	69.4199982	74.7600022	65.8600006
583	4	67.6399994	76.5400009	65.8600006
584	4	71.199997	74.7600022	64.0800018
585	4	72.9800034	76.5400009	64.0800018
586	5	72.9800034	74.7600022	65.8600006
587	1	71.199997	76.5400009	65.8600006
588	3	74.7600022	74.7600022	64.0800018
589	3	76.5400009	76.5400009	64.0800018
590	4	76.5400009	74.7600022	65.8600006
591	4	74.7600022	76.5400009	65.8600006
592	4	78.3199997	74.7600022	64.0800018
593	4	80.0999985	76.5400009	64.0800018
594	2	80.0999985	74.7600022	65.8600006
595	5	78.3199997	76.5400009	65.8600006
596	5	81.8799974	74.7600022	64.0800018
597	5	83.6600037	76.5400009	64.0800018
598	3	83.6600037	74.7600022	65.8600006
599	5	81.8799974	76.5400009	65.8600006
600	3	85.4400025	74.7600022	64.0800018
601	5	87.2200012	74.7600022	65.8600006
602	3	85.4400025	76.5400009	65.8600006
603	4	56.9599992	78.3199997	64.0800018
604	1	58.7400017	80.0999985	64.0800018
605	4	58.7400017	78.3199997	65.8600006
606	1	56.9599992	80.0999985	65.8600006
607	4	60.5200005	78.3199997	64.0800018
608	5	62.2999992	80.0999985	64.0800018
609	4	62.2999992	78.3199997	65.8600006
610	4	60.5200005	80.0999985	65.8600006
611	1	64.0800018	78.3199997	64.0800018
612	2	65.8600006	80.0999985	64.0800018
613	2	65.8600006	78.3199997	65.8600006
614	4	64.0800018	80.0999985	65.8600006
615	3	67.6399994	78.3199997	64.0800018
616	1	69.4199982	80.0999985	64.0800018
617	5	69.4199982	78.3199997	65.8600006
618	5	67.6399994	80.0999985	65.8600006
619	3	71.199997	78.3199997	64.0800018
620	1	72.9800034	80.0999985	64.0800018
621	1	72.9800034	78.3199997	65.8600006
622	4	71.199997	80.0999985	65.8600006
623	2	74.7600022	78.3199997	64.0800018
624	4	76.5400009	80.0999985	64.0800018
625	5	76.5400009	78.3199997	65.8600006
626	1	74.7600022	80.0999985	65.8600006
